grupo_equipe;data_inicio_exec;data_fim_exec;aerogerador;desc_especie;desc_esquema;quantidade
AGD;2026-03-04 15:15:00;2026-03-04 15:25:00;AMP-10;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-04 15:15:00;2026-03-04 15:25:00;AMP-10;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-04 15:15:00;2026-03-04 15:25:00;AMP-10;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-04 15:15:00;2026-03-04 15:25:00;AMP-10;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-05 08:00:00;2026-03-17 17:00:00;AQB-OL;PARQUE EÓLICO;APR - PT;1
AGD;2026-03-10 08:00:00;2026-03-10 12:00:00;SAL-04;CONVERSOR;INSPEÇÃO DE MANUTENÇÃO PREVENTIVA ANUAL;1
AGD;2026-03-10 10:30:00;2026-03-12 11:00:00;AQB-03;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-10 15:00:00;2026-03-10 15:10:00;AQB-06;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-10 15:00:00;2026-03-10 15:10:00;AQB-06;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-10 15:00:00;2026-03-10 15:10:00;AQB-06;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-10 15:00:00;2026-03-10 15:10:00;AQB-06;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-10 15:00:00;2026-03-10 15:10:00;AQB-06;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-10 15:15:00;2026-03-10 15:27:00;AQB-08;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-10 15:15:00;2026-03-10 15:27:00;AQB-08;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-10 15:15:00;2026-03-10 15:27:00;AQB-08;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-10 15:15:00;2026-03-10 15:27:00;AQB-08;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-10 15:15:00;2026-03-10 15:27:00;AQB-08;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-10 15:35:00;2026-03-10 15:50:00;AQB-07;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-10 15:35:00;2026-03-10 15:50:00;AQB-07;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-10 15:35:00;2026-03-10 15:50:00;AQB-07;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-10 15:35:00;2026-03-10 15:50:00;AQB-07;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-10 15:35:00;2026-03-10 15:51:00;AQB-07;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-10 16:00:00;2026-03-10 16:16:00;AQB-01;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-10 16:00:00;2026-03-10 16:18:00;AQB-01;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-10 16:00:00;2026-03-10 16:19:00;AQB-01;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-10 16:00:00;2026-03-10 16:19:00;AQB-01;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-10 16:00:00;2026-03-10 16:19:00;AQB-01;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-10 16:20:00;2026-03-10 16:30:00;AQB-02;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-10 16:20:00;2026-03-10 16:32:00;AQB-02;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-10 16:20:00;2026-03-10 16:32:00;AQB-02;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-10 16:20:00;2026-03-10 16:34:00;AQB-02;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-10 16:20:00;2026-03-10 16:35:00;AQB-02;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-11 08:40:00;2026-03-11 08:50:00;AQB-20;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-11 08:40:00;2026-03-11 08:55:00;AQB-20;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-11 08:40:00;2026-03-11 08:55:00;AQB-20;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-11 08:40:00;2026-03-11 08:55:00;AQB-20;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-11 08:40:00;2026-03-11 08:55:00;AQB-20;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-11 09:00:00;2026-03-11 09:20:00;AQB-19;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-11 09:00:00;2026-03-11 09:20:00;AQB-19;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-11 09:00:00;2026-03-11 09:20:00;AQB-19;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-11 09:00:00;2026-03-11 09:20:00;AQB-19;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-11 09:00:00;2026-03-11 09:20:00;AQB-19;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-11 09:23:00;2026-03-11 09:33:00;AQB-18;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-11 09:23:00;2026-03-11 09:33:00;AQB-18;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-11 09:23:00;2026-03-11 09:33:00;AQB-18;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-11 09:23:00;2026-03-11 09:33:00;AQB-18;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-11 09:23:00;2026-03-11 09:33:00;AQB-18;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-11 09:40:00;2026-03-11 09:55:00;AQB-17;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-11 09:40:00;2026-03-11 09:55:00;AQB-17;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-11 09:40:00;2026-03-11 09:55:00;AQB-17;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-11 09:40:00;2026-03-11 09:55:00;AQB-17;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-11 09:40:00;2026-03-11 09:55:00;AQB-17;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-11 10:00:00;2026-03-11 10:20:00;AQB-16;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-11 10:00:00;2026-03-11 10:20:00;AQB-16;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-11 10:00:00;2026-03-11 10:20:00;AQB-16;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-11 10:00:00;2026-03-11 10:20:00;AQB-16;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-11 10:00:00;2026-03-11 10:20:00;AQB-16;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-11 10:28:00;2026-03-11 10:40:00;AQB-11;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-11 10:28:00;2026-03-11 10:40:00;AQB-11;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-11 10:28:00;2026-03-11 10:40:00;AQB-11;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-11 10:28:00;2026-03-11 10:40:00;AQB-11;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-11 10:28:00;2026-03-11 10:40:00;AQB-11;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-11 13:05:00;2026-03-11 13:15:00;AQB-10;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-11 13:05:00;2026-03-11 13:15:00;AQB-10;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-11 13:05:00;2026-03-11 13:15:00;AQB-10;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-11 13:05:00;2026-03-11 13:15:00;AQB-10;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-11 13:05:00;2026-03-11 13:15:00;AQB-10;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-11 13:20:00;2026-03-11 13:30:00;AQB-09;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-11 13:20:00;2026-03-11 13:30:00;AQB-09;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-11 13:20:00;2026-03-11 13:30:00;AQB-09;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-11 13:20:00;2026-03-11 13:30:00;AQB-09;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-11 13:20:00;2026-03-11 13:30:00;AQB-09;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-12 08:25:00;2026-03-12 08:36:00;AQB-05;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-12 08:25:00;2026-03-12 08:36:00;AQB-05;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-12 08:25:00;2026-03-12 08:36:00;AQB-05;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-12 08:25:00;2026-03-12 08:36:00;AQB-05;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-12 08:25:00;2026-03-12 08:36:00;AQB-05;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-12 08:40:00;2026-03-12 08:50:00;AQB-04;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-12 08:40:00;2026-03-12 08:50:00;AQB-04;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-12 08:40:00;2026-03-12 08:50:00;AQB-04;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-12 08:40:00;2026-03-12 08:50:00;AQB-04;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-12 08:40:00;2026-03-12 08:50:00;AQB-04;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-12 08:55:00;2026-03-12 09:05:00;AQB-03;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-12 08:55:00;2026-03-12 09:05:00;AQB-03;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-12 08:55:00;2026-03-12 09:05:00;AQB-03;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-12 08:55:00;2026-03-12 09:05:00;AQB-03;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-12 09:20:00;2026-03-12 09:35:00;AQB-14;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-12 09:20:00;2026-03-12 09:35:00;AQB-14;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-12 09:20:00;2026-03-12 09:35:00;AQB-14;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-12 09:20:00;2026-03-12 09:35:00;AQB-14;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-12 09:20:00;2026-03-12 09:35:00;AQB-14;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-12 09:40:00;2026-03-12 09:50:00;AQB-12;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-12 09:40:00;2026-03-12 09:50:00;AQB-12;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-12 09:40:00;2026-03-12 09:50:00;AQB-12;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-12 09:40:00;2026-03-12 09:50:00;AQB-12;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-12 09:40:00;2026-03-12 09:50:00;AQB-12;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-12 10:00:00;2026-03-12 10:15:00;AQB-13;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-12 10:00:00;2026-03-12 10:15:00;AQB-13;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-12 10:00:00;2026-03-12 10:15:00;AQB-13;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-12 10:00:00;2026-03-12 10:15:00;AQB-13;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-12 10:00:00;2026-03-12 10:15:00;AQB-13;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-12 10:30:00;2026-03-12 10:45:00;AQB-15;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-12 10:30:00;2026-03-12 10:45:00;AQB-15;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-12 10:30:00;2026-03-12 10:45:00;AQB-15;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-12 10:30:00;2026-03-12 10:45:00;AQB-15;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-12 10:30:00;2026-03-12 10:45:00;AQB-15;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-13 00:00:00;2026-03-13 12:00:00;CBO-02;NACELLE;INSPEÇÃO DE QUALIDADE DE AEROGERADOR;1
AGD;2026-03-13 08:00:00;2026-03-13 12:00:00;CBO-02;AEROGERADOR;APR - PT;1
AGD;2026-03-13 08:00:00;2026-03-13 12:00:00;CBO-02;CONVERSOR;INSPEÇÃO DE QUALIDADE DE AEROGERADOR;1
AGD;2026-03-13 08:00:00;2026-03-13 12:00:00;CBO-02;GERADOR;INSPEÇÃO DE QUALIDADE DE AEROGERADOR;1
AGD;2026-03-13 08:00:00;2026-03-13 12:00:00;CBO-02;SISTEMA PITCH;INSPEÇÃO DE QUALIDADE DE AEROGERADOR;1
AGD;2026-03-13 08:00:00;2026-03-13 12:00:00;CBO-02;TORRE WTG;INSPEÇÃO DE QUALIDADE DE AEROGERADOR;1
AGD;2026-03-16 08:00:00;2026-03-17 16:00:00;CBO-OL;PARQUE EÓLICO;APR - PT;1
AGD;2026-03-16 08:00:00;2026-03-20 16:00:00;CAS-OL;PARQUE EÓLICO;APR - PT;1
AGD;2026-03-16 14:30:00;2026-03-16 14:45:00;CBO-04;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-16 14:30:00;2026-03-16 14:45:00;CBO-04;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-16 14:30:00;2026-03-16 14:45:00;CBO-04;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-16 14:30:00;2026-03-16 14:45:00;CBO-04;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-16 14:30:00;2026-03-16 14:45:00;CBO-04;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-16 14:47:00;2026-03-16 14:58:00;CBO-07;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-16 14:47:00;2026-03-16 14:58:00;CBO-07;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-16 14:47:00;2026-03-16 14:59:00;CBO-07;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-16 14:49:00;2026-03-16 14:57:00;CBO-07;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-16 14:50:00;2026-03-16 15:00:00;CBO-07;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-16 15:05:00;2026-03-16 15:15:00;CBO-02;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-16 15:05:00;2026-03-16 15:15:00;CBO-02;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-16 15:05:00;2026-03-16 15:15:00;CBO-02;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-16 15:05:00;2026-03-16 15:15:00;CBO-02;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-16 15:05:00;2026-03-16 15:15:00;CBO-02;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-17 10:00:00;2026-03-17 10:15:00;CBO-03;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-17 10:00:00;2026-03-17 10:15:00;CBO-03;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-17 10:00:00;2026-03-17 10:15:00;CBO-03;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-17 10:00:00;2026-03-17 10:15:00;CBO-03;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-17 10:00:00;2026-03-17 10:15:00;CBO-03;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-17 10:40:00;2026-03-17 10:55:00;CBO-06;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-17 10:40:00;2026-03-17 10:55:00;CBO-06;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-17 10:40:00;2026-03-17 10:55:00;CBO-06;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-17 10:40:00;2026-03-17 10:55:00;CBO-06;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-17 10:40:00;2026-03-17 10:55:00;CBO-06;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-17 14:00:00;2026-03-17 14:15:00;CBO-05;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-17 14:00:00;2026-03-17 14:15:00;CBO-05;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-17 14:00:00;2026-03-17 14:15:00;CBO-05;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-17 14:00:00;2026-03-17 14:15:00;CBO-05;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-17 14:00:00;2026-03-17 14:15:00;CBO-05;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-17 14:30:00;2026-03-17 14:50:00;CBO-01;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-17 14:30:00;2026-03-17 14:50:00;CBO-01;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-17 14:30:00;2026-03-17 14:50:00;CBO-01;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-17 14:30:00;2026-03-17 14:50:00;CBO-01;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-17 14:30:00;2026-03-17 14:50:00;CBO-01;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-18 08:00:00;2026-03-18 16:55:00;SAL-04;AEROGERADOR;AVALIAÇÃO DE EQUIPE;1
AGD;2026-03-18 08:00:00;2026-03-18 16:55:00;SAL-04;GERADOR;INSPEÇÃO DE MANUTENÇÃO PREVENTIVA ANUAL;1
AGD;2026-03-18 08:00:00;2026-03-18 16:55:00;SAL-04;NACELLE;INSPEÇÃO DE MANUTENÇÃO PREVENTIVA ANUAL;1
AGD;2026-03-18 08:00:00;2026-03-18 16:55:00;SAL-04;SISTEMA PITCH;INSPEÇÃO DE MANUTENÇÃO PREVENTIVA ANUAL;1
AGD;2026-03-18 08:00:00;2026-03-18 16:55:00;SAL-04;TORRE WTG;INSPEÇÃO DE MANUTENÇÃO PREVENTIVA ANUAL;1
AGD;2026-03-20 08:25:00;2026-03-20 08:38:00;CAS-01;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-20 08:25:00;2026-03-20 08:40:00;CAS-01;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-20 08:25:00;2026-03-20 08:40:00;CAS-01;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-20 08:25:00;2026-03-20 08:40:00;CAS-01;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-20 08:25:00;2026-03-20 08:40:00;CAS-01;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-20 08:45:00;2026-03-20 09:00:00;CAS-02;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-20 08:45:00;2026-03-20 09:00:00;CAS-02;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-20 08:45:00;2026-03-20 09:00:00;CAS-02;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-20 08:45:00;2026-03-20 09:00:00;CAS-02;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-20 08:45:00;2026-03-20 09:00:00;CAS-02;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-20 09:05:00;2026-03-20 09:30:00;CAS-03;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-20 09:05:00;2026-03-20 09:30:00;CAS-03;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-20 09:05:00;2026-03-20 09:30:00;CAS-03;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-20 09:05:00;2026-03-20 09:30:00;CAS-03;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-20 09:05:00;2026-03-20 09:30:00;CAS-03;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-20 09:40:00;2026-03-20 09:55:00;CAS-04;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-20 09:40:00;2026-03-20 09:55:00;CAS-04;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-20 09:40:00;2026-03-20 09:55:00;CAS-04;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-20 09:40:00;2026-03-20 09:55:00;CAS-04;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
AGD;2026-03-20 09:40:00;2026-03-20 09:55:00;CAS-04;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
